,Frame Number,Time Stamp (ms),Buffer Index
167834,167833,5642396,0
167835,167834,5642429,0
167836,167835,5642462,0
167837,167836,5642497,0
167838,167837,5642530,0
167839,167838,5642563,0
167840,167839,5642597,0
167841,167840,5642631,0
167842,167841,5642664,0
167843,167842,5642698,0
167844,167843,5642732,0
167845,167844,5642767,0
167846,167845,5642798,0
167847,167846,5642832,0
167848,167847,5642866,0
167849,167848,5642899,0
167850,167849,5642933,0
167851,167850,5642966,0
167852,167851,5643001,0
167853,167852,5643034,0
167854,167853,5643068,0
167855,167854,5643101,0
167856,167855,5643135,0
167857,167856,5643169,0
167858,167857,5643202,0
167859,167858,5643237,0
167860,167859,5643271,0
167861,167860,5643303,0
167862,167861,5643336,0
167863,167862,5643371,0
167864,167863,5643404,0
167865,167864,5643438,0
167866,167865,5643471,0
167867,167866,5643504,0
167868,167867,5643538,0
167869,167868,5643571,0
167870,167869,5643604,0
167871,167870,5643640,0
167872,167871,5643672,0
167873,167872,5643707,0
167874,167873,5643740,0
167875,167874,5643773,0
167876,167875,5643807,0
167877,167876,5643844,0
167878,167877,5643877,0
167879,167878,5643908,0
167880,167879,5643942,0
167881,167880,5643975,0
167882,167881,5644009,0
167883,167882,5644041,0
167884,167883,5644076,0
167885,167884,5644109,0
167886,167885,5644143,0
167887,167886,5644178,0
167888,167887,5644212,0
167889,167888,5644244,0
167890,167889,5644277,0
167891,167890,5644310,0
167892,167891,5644344,0
167893,167892,5644378,0
167894,167893,5644412,0
167895,167894,5644446,0
167896,167895,5644479,0
167897,167896,5644512,0
167898,167897,5644546,0
167899,167898,5644580,0
167900,167899,5644614,0
167901,167900,5644647,0
167902,167901,5644682,0
167903,167902,5644715,0
167904,167903,5644748,0
167905,167904,5644781,0
167906,167905,5644814,0
167907,167906,5644848,0
167908,167907,5644882,0
167909,167908,5644917,0
167910,167909,5644950,0
167911,167910,5644983,0
167912,167911,5645017,0
167913,167912,5645051,0
167914,167913,5645084,0
167915,167914,5645119,0
167916,167915,5645151,0
167917,167916,5645184,0
167918,167917,5645219,0
167919,167918,5645251,0
167920,167919,5645286,0
167921,167920,5645319,0
167922,167921,5645353,0
167923,167922,5645387,0
167924,167923,5645422,0
167925,167924,5645453,0
167926,167925,5645487,0
167927,167926,5645522,0
167928,167927,5645554,0
167929,167928,5645586,0
167930,167929,5645622,0
167931,167930,5645656,0
167932,167931,5645690,0
167933,167932,5645723,0
167934,167933,5645757,0
167935,167934,5645790,0
167936,167935,5645823,0
167937,167936,5645857,0
167938,167937,5645890,0
167939,167938,5645924,0
167940,167939,5645958,0
167941,167940,5645992,0
167942,167941,5646025,0
167943,167942,5646060,0
167944,167943,5646091,0
167945,167944,5646128,0
167946,167945,5646160,0
167947,167946,5646195,0
167948,167947,5646226,0
167949,167948,5646260,0
167950,167949,5646293,0
167951,167950,5646327,0
167952,167951,5646361,0
167953,167952,5646395,0
167954,167953,5646428,0
167955,167954,5646462,0
167956,167955,5646495,0
167957,167956,5646529,0
167958,167957,5646563,0
167959,167958,5646597,0
167960,167959,5646632,0
167961,167960,5646664,0
167962,167961,5646697,0
167963,167962,5646730,0
167964,167963,5646765,0
167965,167964,5646797,0
167966,167965,5646832,0
167967,167966,5646865,0
167968,167967,5646900,0
167969,167968,5646932,0
167970,167969,5646965,0
167971,167970,5647000,0
167972,167971,5647032,0
167973,167972,5647067,0
167974,167973,5647101,0
167975,167974,5647133,0
167976,167975,5647167,0
167977,167976,5647202,0
167978,167977,5647235,0
167979,167978,5647269,0
167980,167979,5647301,0
167981,167980,5647334,0
167982,167981,5647370,0
167983,167982,5647403,0
167984,167983,5647436,0
167985,167984,5647471,0
167986,167985,5647504,0
167987,167986,5647537,0
167988,167987,5647570,0
167989,167988,5647605,0
167990,167989,5647638,0
167991,167990,5647671,0
167992,167991,5647706,0
167993,167992,5647739,0
167994,167993,5647773,0
167995,167994,5647807,0
167996,167995,5647839,0
167997,167996,5647873,0
167998,167997,5647907,0
167999,167998,5647940,0
168000,167999,5647974,0
168001,168000,5648009,0
168002,168001,5648044,0
168003,168002,5648074,0
168004,168003,5648108,0
168005,168004,5648143,0
168006,168005,5648177,0
168007,168006,5648209,0
168008,168007,5648244,0
168009,168008,5648277,0
168010,168009,5648311,0
168011,168010,5648344,0
168012,168011,5648377,0
168013,168012,5648411,0
168014,168013,5648445,0
168015,168014,5648479,0
168016,168015,5648512,0
168017,168016,5648547,0
168018,168017,5648579,0
168019,168018,5648613,0
168020,168019,5648645,0
168021,168020,5648680,0
168022,168021,5648714,0
168023,168022,5648747,0
168024,168023,5648782,0
168025,168024,5648816,0
168026,168025,5648849,0
168027,168026,5648881,0
168028,168027,5648915,0
168029,168028,5648949,0
168030,168029,5648982,0
168031,168030,5649017,0
168032,168031,5649049,0
168033,168032,5649084,0
168034,168033,5649117,0
168035,168034,5649151,0
168036,168035,5649185,0
168037,168036,5649217,0
168038,168037,5649252,0
168039,168038,5649286,0
168040,168039,5649320,0
168041,168040,5649351,0
168042,168041,5649386,0
168043,168042,5649419,0
168044,168043,5649453,0
168045,168044,5649487,0
168046,168045,5649520,0
168047,168046,5649554,0
168048,168047,5649588,0
168049,168048,5649620,0
168050,168049,5649656,0
168051,168050,5649689,0
168052,168051,5649722,0
168053,168052,5649757,0
168054,168053,5649788,0
168055,168054,5649822,0
168056,168055,5649857,0
168057,168056,5649890,0
168058,168057,5649923,0
168059,168058,5649958,0
168060,168059,5649991,0
168061,168060,5650024,0
168062,168061,5650057,0
168063,168062,5650092,0
168064,168063,5650126,0
168065,168064,5650162,0
168066,168065,5650194,0
168067,168066,5650227,0
168068,168067,5650259,0
168069,168068,5650293,0
168070,168069,5650328,0
168071,168070,5650360,0
168072,168071,5650394,0
168073,168072,5650427,0
168074,168073,5650461,0
168075,168074,5650496,0
168076,168075,5650530,0
168077,168076,5650561,0
168078,168077,5650595,0
168079,168078,5650630,0
168080,168079,5650663,0
168081,168080,5650696,0
168082,168081,5650733,0
168083,168082,5650764,0
168084,168083,5650797,0
168085,168084,5650831,0
168086,168085,5650864,0
168087,168086,5650898,0
168088,168087,5650932,0
168089,168088,5650965,0
168090,168089,5651000,0
168091,168090,5651034,0
168092,168091,5651066,0
168093,168092,5651100,0
168094,168093,5651133,0
168095,168094,5651168,0
168096,168095,5651201,0
168097,168096,5651234,0
168098,168097,5651268,0
168099,168098,5651301,0
168100,168099,5651335,0
168101,168100,5651369,0
168102,168101,5651401,0
168103,168102,5651436,0
168104,168103,5651469,0
168105,168104,5651503,0
168106,168105,5651537,0
168107,168106,5651571,0
168108,168107,5651603,0
168109,168108,5651637,0
168110,168109,5651670,0
168111,168110,5651704,0
168112,168111,5651737,0
168113,168112,5651774,0
168114,168113,5651809,0
168115,168114,5651839,0
168116,168115,5651874,0
168117,168116,5651906,0
168118,168117,5651940,0
168119,168118,5651974,0
168120,168119,5652009,0
168121,168120,5652041,0
168122,168121,5652074,0
168123,168122,5652108,0
168124,168123,5652142,0
168125,168124,5652175,0
168126,168125,5652211,0
168127,168126,5652243,0
168128,168127,5652278,0
168129,168128,5652310,0
168130,168129,5652343,0
168131,168130,5652376,0
168132,168131,5652410,0
168133,168132,5652444,0
168134,168133,5652478,0
168135,168134,5652511,0
168136,168135,5652547,0
168137,168136,5652578,0
168138,168137,5652611,0
168139,168138,5652645,0
168140,168139,5652680,0
168141,168140,5652712,0
168142,168141,5652748,0
168143,168142,5652780,0
168144,168143,5652814,0
168145,168144,5652848,0
168146,168145,5652880,0
168147,168146,5652915,0
168148,168147,5652947,0
168149,168148,5652982,0
168150,168149,5653016,0
168151,168150,5653050,0
168152,168151,5653082,0
168153,168152,5653116,0
168154,168153,5653149,0
168155,168154,5653184,0
168156,168155,5653218,0
168157,168156,5653251,0
168158,168157,5653285,0
168159,168158,5653318,0
168160,168159,5653351,0
168161,168160,5653385,0
168162,168161,5653418,0
168163,168162,5653454,0
168164,168163,5653488,0
168165,168164,5653519,0
168166,168165,5653554,0
168167,168166,5653588,0
168168,168167,5653620,0
168169,168168,5653653,0
168170,168169,5653688,0
168171,168170,5653721,0
168172,168171,5653754,0
168173,168172,5653788,0
168174,168173,5653822,0
168175,168174,5653855,0
168176,168175,5653888,0
168177,168176,5653924,0
168178,168177,5653957,0
168179,168178,5653990,0
168180,168179,5654024,0
168181,168180,5654057,0
168182,168181,5654090,0
168183,168182,5654125,0
168184,168183,5654157,0
168185,168184,5654194,0
168186,168185,5654226,0
168187,168186,5654259,0
168188,168187,5654292,0
168189,168188,5654325,0
168190,168189,5654360,0
168191,168190,5654393,0
168192,168191,5654427,0
168193,168192,5654460,0
168194,168193,5654493,0
168195,168194,5654528,0
168196,168195,5654561,0
168197,168196,5654595,0
168198,168197,5654629,0
168199,168198,5654662,0
168200,168199,5654695,0
168201,168200,5654730,0
168202,168201,5654763,0
168203,168202,5654797,0
168204,168203,5654831,0
168205,168204,5654864,0
168206,168205,5654899,0
168207,168206,5654931,0
168208,168207,5654965,0
168209,168208,5654998,0
168210,168209,5655032,0
168211,168210,5655066,0
168212,168211,5655099,0
168213,168212,5655135,0
168214,168213,5655167,0
168215,168214,5655199,0
168216,168215,5655232,0
168217,168216,5655268,0
168218,168217,5655300,0
168219,168218,5655334,0
168220,168219,5655367,0
168221,168220,5655401,0
168222,168221,5655434,0
168223,168222,5655469,0
168224,168223,5655503,0
168225,168224,5655535,0
168226,168225,5655572,0
168227,168226,5655604,0
168228,168227,5655638,0
168229,168228,5655670,0
168230,168229,5655705,5
168231,168230,5655737,5
168232,168231,5655775,4
168233,168232,5655812,3
168234,168233,5655846,3
168235,168234,5655879,2
168236,168235,5655912,1
168237,168236,5655943,0
168238,168237,5655974,0
168239,168238,5656008,0
168240,168239,5656040,0
168241,168240,5656073,0
168242,168241,5656107,0
168243,168242,5656141,0
168244,168243,5656175,0
168245,168244,5656208,0
168246,168245,5656242,0
168247,168246,5656277,0
168248,168247,5656309,0
168249,168248,5656341,0
168250,168249,5656376,0
168251,168250,5656411,0
168252,168251,5656443,0
168253,168252,5656478,0
168254,168253,5656511,0
168255,168254,5656543,0
168256,168255,5656578,0
168257,168256,5656610,0
168258,168257,5656645,0
168259,168258,5656678,0
168260,168259,5656716,0
168261,168260,5656745,0
168262,168261,5656781,0
168263,168262,5656813,0
168264,168263,5656847,0
168265,168264,5656880,0
168266,168265,5656913,0
168267,168266,5656948,0
168268,168267,5656982,0
168269,168268,5657015,0
168270,168269,5657049,0
168271,168270,5657081,0
168272,168271,5657116,0
168273,168272,5657148,0
168274,168273,5657182,0
168275,168274,5657217,0
168276,168275,5657251,0
168277,168276,5657283,0
168278,168277,5657317,0
168279,168278,5657350,0
168280,168279,5657384,0
168281,168280,5657418,0
168282,168281,5657452,0
168283,168282,5657487,0
168284,168283,5657520,0
168285,168284,5657552,0
168286,168285,5657586,0
168287,168286,5657618,0
168288,168287,5657653,0
168289,168288,5657686,0
168290,168289,5657720,0
168291,168290,5657755,0
168292,168291,5657788,0
168293,168292,5657821,0
168294,168293,5657855,0
168295,168294,5657888,0
168296,168295,5657922,0
168297,168296,5657957,0
168298,168297,5657992,0
168299,168298,5658023,0
168300,168299,5658056,0
168301,168300,5658090,0
168302,168301,5658124,0
168303,168302,5658157,0
168304,168303,5658192,0
168305,168304,5658224,0
168306,168305,5658259,0
168307,168306,5658292,0
168308,168307,5658325,0
168309,168308,5658360,0
168310,168309,5658392,0
168311,168310,5658426,0
168312,168311,5658460,0
168313,168312,5658493,0
168314,168313,5658526,0
168315,168314,5658561,0
168316,168315,5658594,0
168317,168316,5658628,0
168318,168317,5658661,0
168319,168318,5658696,0
168320,168319,5658728,0
168321,168320,5658762,0
168322,168321,5658796,0
168323,168322,5658829,0
168324,168323,5658863,0
168325,168324,5658899,0
168326,168325,5658930,0
168327,168326,5658963,0
168328,168327,5658998,0
168329,168328,5659030,0
168330,168329,5659065,0
168331,168330,5659098,0
168332,168331,5659133,0
168333,168332,5659167,0
168334,168333,5659199,0
168335,168334,5659233,0
168336,168335,5659266,0
168337,168336,5659299,0
168338,168337,5659333,0
168339,168338,5659367,0
168340,168339,5659402,0
168341,168340,5659435,0
168342,168341,5659469,0
168343,168342,5659502,0
168344,168343,5659535,0
168345,168344,5659568,0
168346,168345,5659602,0
168347,168346,5659636,0
168348,168347,5659672,0
168349,168348,5659704,0
168350,168349,5659736,0
168351,168350,5659770,0
168352,168351,5659804,0
168353,168352,5659838,0
168354,168353,5659871,0
168355,168354,5659904,0
168356,168355,5659939,0
168357,168356,5659972,0
168358,168357,5660005,0
168359,168358,5660039,0
168360,168359,5660072,0
168361,168360,5660108,0
168362,168361,5660140,0
168363,168362,5660173,0
168364,168363,5660208,0
168365,168364,5660242,0
168366,168365,5660276,0
168367,168366,5660308,0
168368,168367,5660345,0
168369,168368,5660376,0
168370,168369,5660411,0
168371,168370,5660443,0
168372,168371,5660477,0
168373,168372,5660510,0
168374,168373,5660543,0
168375,168374,5660577,0
168376,168375,5660610,0
168377,168376,5660644,0
168378,168377,5660678,0
168379,168378,5660712,0
168380,168379,5660744,0
168381,168380,5660779,0
168382,168381,5660813,0
168383,168382,5660846,0
168384,168383,5660879,0
168385,168384,5660913,0
168386,168385,5660947,0
168387,168386,5660980,0
168388,168387,5661014,0
168389,168388,5661047,0
168390,168389,5661082,0
168391,168390,5661115,0
168392,168391,5661149,0
168393,168392,5661182,0
168394,168393,5661215,0
168395,168394,5661249,0
168396,168395,5661283,0
168397,168396,5661317,0
168398,168397,5661349,0
168399,168398,5661386,0
168400,168399,5661417,0
168401,168400,5661450,0
168402,168401,5661484,0
168403,168402,5661518,0
168404,168403,5661552,0
168405,168404,5661586,0
168406,168405,5661619,0
168407,168406,5661652,0
168408,168407,5661686,0
168409,168408,5661720,0
168410,168409,5661754,0
168411,168410,5661787,0
168412,168411,5661821,0
168413,168412,5661854,0
168414,168413,5661888,0
168415,168414,5661922,0
168416,168415,5661955,0
168417,168416,5661989,0
168418,168417,5662025,0
168419,168418,5662058,0
168420,168419,5662089,0
168421,168420,5662124,0
168422,168421,5662156,0
168423,168422,5662191,0
168424,168423,5662223,0
168425,168424,5662258,0
168426,168425,5662292,0
168427,168426,5662324,0
168428,168427,5662360,0
168429,168428,5662392,0
168430,168429,5662425,0
168431,168430,5662459,0
168432,168431,5662492,0
168433,168432,5662526,0
168434,168433,5662561,0
168435,168434,5662594,0
168436,168435,5662627,0
168437,168436,5662660,0
168438,168437,5662693,0
168439,168438,5662729,0
168440,168439,5662760,0
168441,168440,5662795,0
168442,168441,5662828,0
168443,168442,5662862,0
168444,168443,5662895,0
168445,168444,5662929,0
168446,168445,5662963,0
168447,168446,5662996,0
168448,168447,5663030,0
168449,168448,5663065,0
168450,168449,5663097,0
168451,168450,5663133,0
168452,168451,5663166,0
168453,168452,5663198,0
168454,168453,5663233,0
168455,168454,5663266,0
168456,168455,5663300,0
168457,168456,5663334,0
168458,168457,5663369,0
168459,168458,5663400,0
168460,168459,5663434,0
168461,168460,5663468,0
168462,168461,5663501,0
168463,168462,5663534,0
168464,168463,5663570,0
168465,168464,5663602,0
168466,168465,5663636,0
168467,168466,5663669,0
168468,168467,5663702,0
168469,168468,5663736,0
168470,168469,5663770,0
168471,168470,5663803,0
168472,168471,5663836,0
168473,168472,5663870,0
168474,168473,5663903,0
168475,168474,5663938,0
168476,168475,5663972,0
168477,168476,5664005,0
168478,168477,5664039,0
168479,168478,5664073,0
168480,168479,5664106,0
168481,168480,5664139,0
168482,168481,5664172,0
168483,168482,5664207,0
168484,168483,5664243,0
168485,168484,5664274,0
168486,168485,5664308,0
168487,168486,5664341,0
168488,168487,5664374,0
168489,168488,5664409,0
168490,168489,5664442,0
168491,168490,5664475,0
168492,168491,5664512,0
168493,168492,5664544,0
168494,168493,5664578,0
168495,168494,5664610,0
168496,168495,5664643,0
168497,168496,5664678,0
168498,168497,5664711,0
168499,168498,5664745,0
168500,168499,5664780,0
168501,168500,5664811,0
168502,168501,5664846,0
168503,168502,5664879,0
168504,168503,5664913,0
168505,168504,5664946,0
168506,168505,5664979,0
168507,168506,5665013,0
168508,168507,5665048,0
168509,168508,5665080,0
168510,168509,5665114,0
168511,168510,5665148,0
168512,168511,5665181,0
168513,168512,5665214,0
168514,168513,5665249,0
168515,168514,5665284,0
168516,168515,5665316,0
168517,168516,5665350,0
168518,168517,5665382,0
168519,168518,5665417,0
168520,168519,5665450,0
168521,168520,5665484,0
168522,168521,5665517,0
168523,168522,5665551,0
168524,168523,5665585,0
168525,168524,5665618,0
168526,168525,5665652,0
168527,168526,5665685,0
168528,168527,5665719,0
168529,168528,5665754,0
168530,168529,5665786,0
168531,168530,5665820,0
168532,168531,5665853,0
168533,168532,5665886,0
168534,168533,5665921,0
168535,168534,5665954,0
168536,168535,5665989,0
168537,168536,5666021,0
168538,168537,5666055,0
168539,168538,5666088,0
168540,168539,5666121,0
168541,168540,5666155,0
168542,168541,5666189,0
168543,168542,5666223,0
168544,168543,5666257,0
168545,168544,5666290,0
168546,168545,5666324,0
168547,168546,5666358,0
168548,168547,5666390,0
168549,168548,5666424,0
168550,168549,5666457,0
168551,168550,5666492,0
168552,168551,5666527,0
168553,168552,5666559,0
168554,168553,5666593,0
168555,168554,5666625,0
168556,168555,5666659,0
168557,168556,5666693,0
168558,168557,5666727,0
168559,168558,5666760,0
168560,168559,5666797,0
168561,168560,5666828,0
168562,168561,5666862,0
168563,168562,5666895,0
168564,168563,5666929,0
168565,168564,5666963,0
168566,168565,5666995,0
168567,168566,5667031,0
168568,168567,5667063,0
168569,168568,5667096,0
168570,168569,5667130,0
168571,168570,5667165,0
168572,168571,5667198,0
168573,168572,5667232,0
168574,168573,5667264,0
168575,168574,5667299,0
168576,168575,5667331,0
168577,168576,5667365,0
168578,168577,5667399,0
168579,168578,5667433,0
168580,168579,5667466,0
168581,168580,5667500,0
168582,168581,5667533,0
168583,168582,5667567,0
168584,168583,5667600,0
168585,168584,5667634,0
168586,168585,5667669,0
168587,168586,5667701,0
168588,168587,5667736,0
168589,168588,5667769,0
168590,168589,5667801,0
168591,168590,5667837,0
168592,168591,5667869,0
168593,168592,5667904,0
168594,168593,5667937,0
168595,168594,5667972,0
168596,168595,5668004,0
168597,168596,5668038,0
168598,168597,5668071,0
168599,168598,5668106,0
168600,168599,5668138,0
168601,168600,5668173,0
168602,168601,5668209,0
168603,168602,5668242,0
168604,168603,5668274,0
168605,168604,5668307,0
168606,168605,5668340,0
168607,168606,5668373,0
168608,168607,5668407,0
168609,168608,5668441,0
168610,168609,5668475,0
168611,168610,5668509,0
168612,168611,5668542,0
168613,168612,5668575,0
168614,168613,5668608,0
168615,168614,5668642,0
168616,168615,5668676,0
168617,168616,5668711,0
168618,168617,5668744,0
168619,168618,5668776,0
168620,168619,5668810,0
168621,168620,5668844,0
168622,168621,5668877,0
168623,168622,5668911,0
168624,168623,5668947,0
168625,168624,5668979,0
168626,168625,5669012,0
168627,168626,5669046,0
168628,168627,5669080,0
168629,168628,5669113,0
168630,168629,5669148,0
168631,168630,5669182,0
168632,168631,5669215,0
168633,168632,5669248,0
168634,168633,5669282,0
168635,168634,5669315,0
168636,168635,5669348,0
168637,168636,5669381,0
168638,168637,5669416,0
168639,168638,5669450,0
168640,168639,5669482,0
168641,168640,5669516,0
168642,168641,5669550,0
168643,168642,5669583,0
168644,168643,5669617,0
168645,168644,5669652,0
168646,168645,5669685,0
168647,168646,5669718,0
168648,168647,5669752,0
168649,168648,5669786,0
168650,168649,5669819,0
168651,168650,5669853,0
168652,168651,5669888,0
168653,168652,5669920,0
168654,168653,5669953,0
168655,168654,5669987,0
168656,168655,5670020,0
168657,168656,5670054,0
168658,168657,5670089,0
168659,168658,5670121,0
168660,168659,5670155,0
168661,168660,5670189,0
168662,168661,5670222,0
168663,168662,5670256,0
168664,168663,5670288,0
168665,168664,5670323,0
168666,168665,5670357,0
168667,168666,5670391,0
168668,168667,5670424,0
168669,168668,5670457,0
168670,168669,5670492,0
168671,168670,5670526,0
168672,168671,5670558,0
168673,168672,5670594,0
168674,168673,5670627,0
168675,168674,5670659,0
168676,168675,5670693,0
168677,168676,5670726,0
168678,168677,5670760,0
168679,168678,5670794,0
168680,168679,5670827,0
168681,168680,5670862,0
168682,168681,5670894,0
168683,168682,5670928,0
168684,168683,5670961,0
168685,168684,5670996,0
168686,168685,5671029,0
168687,168686,5671064,0
168688,168687,5671098,0
168689,168688,5671130,0
168690,168689,5671163,0
168691,168690,5671197,0
168692,168691,5671230,0
168693,168692,5671264,0
168694,168693,5671299,0
168695,168694,5671331,0
168696,168695,5671365,0
168697,168696,5671398,0
168698,168697,5671431,0
168699,168698,5671465,0
168700,168699,5671499,0
168701,168700,5671534,0
168702,168701,5671566,0
168703,168702,5671600,0
168704,168703,5671633,0
168705,168704,5671668,0
168706,168705,5671700,0
168707,168706,5671735,0
168708,168707,5671768,0
168709,168708,5671804,0
168710,168709,5671836,0
168711,168710,5671869,0
168712,168711,5671902,0
168713,168712,5671937,0
168714,168713,5671970,0
168715,168714,5672003,0
168716,168715,5672037,0
168717,168716,5672071,0
168718,168717,5672104,0
168719,168718,5672138,0
168720,168719,5672172,0
168721,168720,5672205,0
168722,168721,5672239,0
168723,168722,5672273,0
168724,168723,5672306,0
168725,168724,5672339,0
168726,168725,5672373,0
168727,168726,5672407,0
168728,168727,5672441,0
168729,168728,5672475,0
168730,168729,5672507,0
168731,168730,5672543,0
168732,168731,5672577,0
168733,168732,5672608,0
168734,168733,5672642,0
168735,168734,5672675,0
168736,168735,5672710,0
168737,168736,5672742,0
168738,168737,5672777,0
168739,168738,5672811,0
168740,168739,5672844,0
168741,168740,5672877,0
168742,168741,5672911,0
168743,168742,5672944,0
168744,168743,5672978,0
168745,168744,5673013,0
168746,168745,5673047,0
168747,168746,5673080,0
168748,168747,5673113,0
168749,168748,5673146,0
168750,168749,5673180,0
168751,168750,5673214,0
168752,168751,5673247,0
168753,168752,5673282,0
168754,168753,5673314,0
168755,168754,5673348,0
168756,168755,5673381,0
168757,168756,5673415,0
168758,168757,5673448,0
168759,168758,5673482,0
168760,168759,5673517,0
168761,168760,5673550,0
168762,168761,5673583,0
168763,168762,5673617,0
168764,168763,5673650,0
168765,168764,5673684,0
168766,168765,5673717,0
168767,168766,5673751,0
168768,168767,5673786,0
168769,168768,5673818,0
168770,168769,5673851,0
168771,168770,5673886,0
168772,168771,5673918,0
168773,168772,5673952,0
168774,168773,5673987,0
168775,168774,5674020,0
168776,168775,5674054,0
168777,168776,5674088,0
168778,168777,5674121,0
168779,168778,5674155,0
168780,168779,5674188,0
168781,168780,5674223,0
168782,168781,5674255,0
168783,168782,5674289,0
168784,168783,5674323,0
168785,168784,5674356,0
168786,168785,5674389,0
168787,168786,5674425,0
168788,168787,5674456,0
168789,168788,5674491,0
168790,168789,5674524,0
168791,168790,5674557,0
168792,168791,5674592,0
168793,168792,5674625,0
168794,168793,5674659,0
168795,168794,5674692,0
168796,168795,5674726,0
168797,168796,5674759,0
168798,168797,5674793,0
168799,168798,5674827,0
168800,168799,5674861,0
168801,168800,5674893,0
168802,168801,5674929,0
168803,168802,5674961,0
168804,168803,5674994,0
168805,168804,5675029,0
168806,168805,5675061,0
168807,168806,5675096,0
168808,168807,5675129,0
168809,168808,5675162,0
168810,168809,5675197,0
168811,168810,5675229,0
168812,168811,5675263,0
168813,168812,5675298,0
168814,168813,5675330,0
168815,168814,5675366,0
168816,168815,5675399,0
168817,168816,5675431,0
168818,168817,5675466,0
168819,168818,5675498,0
168820,168819,5675531,0
168821,168820,5675566,0
168822,168821,5675600,0
168823,168822,5675634,0
168824,168823,5675667,0
168825,168824,5675701,0
168826,168825,5675734,0
168827,168826,5675767,0
168828,168827,5675802,0
168829,168828,5675835,0
168830,168829,5675870,0
168831,168830,5675902,0
168832,168831,5675935,0
168833,168832,5675969,0
168834,168833,5676003,0
168835,168834,5676036,0
168836,168835,5676069,0
168837,168836,5676103,0
168838,168837,5676136,0
168839,168838,5676171,0
168840,168839,5676205,0
168841,168840,5676238,0
168842,168841,5676272,0
168843,168842,5676305,0
168844,168843,5676339,0
168845,168844,5676373,0
168846,168845,5676405,0
168847,168846,5676441,0
168848,168847,5676472,0
168849,168848,5676508,0
168850,168849,5676540,0
168851,168850,5676578,0
168852,168851,5676612,0
168853,168852,5676643,0
168854,168853,5676675,0
168855,168854,5676708,0
168856,168855,5676742,0
168857,168856,5676775,0
168858,168857,5676810,0
168859,168858,5676844,0
168860,168859,5676877,0
168861,168860,5676911,0
168862,168861,5676944,0
168863,168862,5676977,0
168864,168863,5677011,0
168865,168864,5677045,0
168866,168865,5677078,0
168867,168866,5677112,0
168868,168867,5677146,0
168869,168868,5677179,0
168870,168869,5677213,0
168871,168870,5677247,0
168872,168871,5677279,0
168873,168872,5677312,0
168874,168873,5677347,0
168875,168874,5677381,0
168876,168875,5677415,0
168877,168876,5677448,0
168878,168877,5677481,0
168879,168878,5677514,0
168880,168879,5677549,0
168881,168880,5677582,0
168882,168881,5677616,0
168883,168882,5677650,0
168884,168883,5677684,0
168885,168884,5677716,0
168886,168885,5677750,0
168887,168886,5677784,0
168888,168887,5677817,0
168889,168888,5677851,0
168890,168889,5677886,0
168891,168890,5677918,0
168892,168891,5677953,0
168893,168892,5677986,0
168894,168893,5678018,0
168895,168894,5678053,0
168896,168895,5678085,0
168897,168896,5678120,0
168898,168897,5678154,0
168899,168898,5678187,0
168900,168899,5678221,0
168901,168900,5678255,0
168902,168901,5678289,0
168903,168902,5678323,0
168904,168903,5678355,0
168905,168904,5678391,0
168906,168905,5678424,0
168907,168906,5678455,0
168908,168907,5678491,0
168909,168908,5678522,0
168910,168909,5678556,0
168911,168910,5678591,0
168912,168911,5678624,0
168913,168912,5678657,0
168914,168913,5678692,0
168915,168914,5678725,0
168916,168915,5678759,0
168917,168916,5678791,0
168918,168917,5678825,0
168919,168918,5678860,0
168920,168919,5678892,0
168921,168920,5678928,0
168922,168921,5678959,0
168923,168922,5678996,0
168924,168923,5679028,0
168925,168924,5679061,0
168926,168925,5679095,0
168927,168926,5679128,0
168928,168927,5679163,0
168929,168928,5679196,0
168930,168929,5679228,0
168931,168930,5679262,0
168932,168931,5679297,0
168933,168932,5679329,0
168934,168933,5679363,0
168935,168934,5679397,0
168936,168935,5679431,0
168937,168936,5679465,0
168938,168937,5679498,0
168939,168938,5679533,0
168940,168939,5679566,0
168941,168940,5679599,0
168942,168941,5679633,0
168943,168942,5679665,0
168944,168943,5679707,0
168945,168944,5679736,0
168946,168945,5679768,0
168947,168946,5679800,0
168948,168947,5679835,0
168949,168948,5679867,0
168950,168949,5679901,0
168951,168950,5679934,0
168952,168951,5679970,0
168953,168952,5680002,0
168954,168953,5680035,0
168955,168954,5680070,0
168956,168955,5680103,0
168957,168956,5680136,0
168958,168957,5680170,0
168959,168958,5680205,0
168960,168959,5680238,0
168961,168960,5680271,0
168962,168961,5680304,0
168963,168962,5680338,0
168964,168963,5680371,0
168965,168964,5680406,0
168966,168965,5680439,0
168967,168966,5680472,0
168968,168967,5680506,0
168969,168968,5680540,0
168970,168969,5680572,0
168971,168970,5680607,0
168972,168971,5680640,0
168973,168972,5680674,0
168974,168973,5680707,0
168975,168974,5680740,0
168976,168975,5680777,0
168977,168976,5680811,0
168978,168977,5680843,0
168979,168978,5680876,0
168980,168979,5680910,0
168981,168980,5680943,0
168982,168981,5680978,0
168983,168982,5681010,0
168984,168983,5681043,0
168985,168984,5681078,0
168986,168985,5681112,0
168987,168986,5681144,0
168988,168987,5681180,0
168989,168988,5681212,0
168990,168989,5681245,0
168991,168990,5681279,0
168992,168991,5681314,0
168993,168992,5681347,0
168994,168993,5681380,0
168995,168994,5681414,0
168996,168995,5681448,0
168997,168996,5681481,0
